,clust,Vehicle Class,Total Claim Amount,Sales Channel,Customer Lifetime Value,Coverage,Effective To Date,EmploymentStatus,Gender,Income,Marital Status,Monthly Premium Auto,Response,Location Code,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Renew Offer Type,Vehicle Size
7652,0,SUV,291.744204,Web,4699.034135,Extended,2/23/11,Unemployed,F,0,Married,129,No,Rural,14,93,2,1,Personal Auto,Offer1,Medsize
7653,0,Two-Door Car,333.696228,Branch,2395.57,Basic,1/27/11,Disabled,F,21986,Divorced,63,Yes,Suburban,1,9,0,1,Personal Auto,Offer2,Medsize
7654,0,SUV,542.4,Branch,8861.482361,Basic,1/22/11,Employed,F,58480,Divorced,113,No,Suburban,6,35,1,5,Personal Auto,Offer2,Medsize
7655,0,Two-Door Car,163.576763,Agent,8936.823519,Basic,1/1/2011,Employed,F,37520,Married,74,No,Rural,21,30,0,2,Special Auto,Offer1,Medsize
7656,0,Two-Door Car,129.999138,Agent,7340.496505,Basic,2/20/11,Employed,M,50165,Divorced,62,No,Rural,15,63,0,2,Personal Auto,Offer1,Medsize
7657,0,Four-Door Car,398.4,Web,26453.93512,Extended,12/2/2011,Employed,M,42961,Married,83,No,Suburban,24,16,0,2,Personal Auto,Offer2,Medsize
7658,0,Four-Door Car,274.159702,Agent,6342.473656,Extended,2/13/11,Employed,M,86687,Single,80,No,Urban,4,82,0,3,Personal Auto,Offer1,Large
7659,0,Four-Door Car,41.617367,Branch,6560.815344,Extended,4/1/2011,Unemployed,F,0,Single,93,No,Rural,2,88,0,3,Personal Auto,Offer1,Large
7660,0,Four-Door Car,100.652984,Agent,6687.593818,Extended,2/15/11,Employed,F,23772,Married,83,No,Rural,19,25,0,4,Personal Auto,Offer2,Medsize
7661,0,Four-Door Car,354.939043,Web,3681.253483,Extended,1/29/11,Unemployed,M,0,Married,98,No,Urban,23,7,0,1,Personal Auto,Offer4,Medsize
7662,0,Two-Door Car,151.991098,Agent,2555.535685,Basic,1/20/11,Disabled,F,18241,Married,65,No,Rural,17,44,0,1,Personal Auto,Offer3,Medsize
7663,0,Two-Door Car,312.0,Agent,2373.795076,Basic,1/14/11,Unemployed,M,0,Married,65,No,Suburban,32,88,0,1,Corporate Auto,Offer1,Medsize
7664,0,Two-Door Car,323.865715,Web,2732.652352,Basic,1/31/11,Employed,F,86650,Single,69,No,Urban,7,64,2,1,Personal Auto,Offer1,Medsize
7665,1,SUV,1554.089517,Agent,4703.71858,Extended,10/1/2011,Unemployed,M,0,Single,137,No,Suburban,11,73,0,1,Personal Auto,Offer3,Medsize
7666,0,Sports Car,763.2,Call Center,19259.84494,Premium,1/26/11,Employed,F,35973,Married,159,No,Suburban,5,97,0,2,Personal Auto,Offer1,Large
7667,0,Four-Door Car,465.6,Call Center,3844.569357,Extended,1/22/11,Employed,M,26262,Married,97,No,Suburban,6,59,0,1,Personal Auto,Offer4,Small
7668,0,SUV,580.8,Call Center,4683.443348,Extended,10/2/2011,Employed,M,25187,Married,121,No,Suburban,8,79,0,1,Personal Auto,Offer3,Medsize
7669,2,Four-Door Car,82.483947,Branch,5174.081063,Basic,1/26/11,Employed,F,88081,Married,64,No,Rural,35,94,0,5,Personal Auto,Offer1,Medsize
7670,0,Four-Door Car,443.44552,Call Center,2655.864573,Basic,4/1/2011,Employed,F,83460,Divorced,66,No,Suburban,20,18,0,1,Corporate Auto,Offer2,Medsize
7671,0,Four-Door Car,355.2,Branch,5615.073509,Basic,3/1/2011,Disabled,F,19949,Married,74,No,Suburban,0,99,1,3,Corporate Auto,Offer1,Medsize
7672,0,Two-Door Car,897.379535,Branch,3161.171297,Extended,1/18/11,Unemployed,M,0,Single,92,No,Suburban,16,56,0,1,Personal Auto,Offer2,Large
7673,0,SUV,784.8,Branch,7575.647415,Basic,2/21/11,Unemployed,M,0,Single,109,No,Suburban,30,87,0,4,Personal Auto,Offer2,Medsize
7674,0,Four-Door Car,428.563553,Call Center,3985.398895,Extended,1/14/11,Employed,F,77739,Married,98,No,Urban,31,61,0,1,Personal Auto,Offer2,Large
7675,2,SUV,535.606632,Branch,9706.375239,Extended,11/2/2011,Employed,F,23649,Married,122,No,Urban,2,69,0,6,Personal Auto,Offer1,Large
7676,2,Four-Door Car,464.038577,Agent,7736.654606,Extended,1/18/11,Employed,M,68980,Divorced,98,No,Urban,25,87,0,7,Personal Auto,Offer1,Medsize
7677,0,Four-Door Car,494.4,Agent,4179.488639,Premium,6/1/2011,Employed,F,60010,Married,103,No,Suburban,4,86,0,1,Special Auto,Offer2,Medsize
7678,2,Two-Door Car,45.425684,Branch,5759.011129,Basic,2/26/11,Employed,F,30968,Married,74,No,Rural,10,89,1,8,Corporate Auto,Offer1,Medsize
7679,0,Four-Door Car,556.8,Agent,4165.396419,Premium,2/22/11,Unemployed,M,0,Divorced,116,No,Suburban,2,97,0,1,Personal Auto,Offer1,Medsize
7680,0,Four-Door Car,312.0,Branch,2632.552578,Basic,2/26/11,Employed,F,99841,Married,65,No,Suburban,14,30,0,1,Personal Auto,Offer2,Small
7681,0,Four-Door Car,504.0,Branch,3885.456401,Premium,2/28/11,Unemployed,M,0,Married,105,Yes,Suburban,3,92,0,1,Personal Auto,Offer1,Large
7682,2,SUV,504.0,Branch,8161.944953,Basic,2/16/11,Employed,M,32967,Married,105,No,Suburban,16,70,1,4,Personal Auto,Offer1,Small
7683,0,SUV,900.0,Agent,13024.13012,Extended,1/31/11,Unemployed,M,0,Single,125,Yes,Suburban,6,61,0,2,Personal Auto,Offer1,Small
7684,0,SUV,571.2,Agent,14137.23043,Basic,2/18/11,Employed,F,31794,Divorced,119,No,Suburban,12,16,0,2,Personal Auto,Offer1,Medsize
7685,0,Four-Door Car,676.8,Agent,3700.678124,Extended,5/1/2011,Employed,F,36710,Single,94,No,Suburban,17,56,0,1,Personal Auto,Offer2,Small
7686,2,Four-Door Car,263.454037,Agent,5511.033294,Basic,2/15/11,Employed,F,36267,Married,69,No,Urban,21,1,0,8,Personal Auto,Offer1,Medsize
7687,0,Four-Door Car,350.4,Call Center,5169.49937,Basic,2/26/11,Medical Leave,M,12430,Single,73,Yes,Suburban,22,13,0,4,Personal Auto,Offer2,Medsize
7688,0,Four-Door Car,532.8,Web,6044.020038,Basic,1/20/11,Employed,F,93715,Married,74,No,Suburban,12,88,0,7,Personal Auto,Offer4,Small
7689,0,SUV,112.660916,Branch,4349.30875,Basic,10/2/2011,Employed,F,75648,Married,108,Yes,Rural,28,10,0,1,Corporate Auto,Offer2,Large
7690,0,Four-Door Car,279.706613,Agent,9688.129179,Basic,1/2/2011,Medical Leave,F,24584,Single,66,No,Urban,11,74,0,2,Corporate Auto,Offer1,Medsize
7691,2,Four-Door Car,345.6,Agent,5528.212807,Basic,1/19/11,Employed,M,36088,Single,72,Yes,Suburban,16,31,0,9,Personal Auto,Offer1,Medsize
7692,2,SUV,748.8,Call Center,7894.5005,Basic,1/24/11,Employed,M,21723,Single,104,No,Suburban,31,6,0,8,Personal Auto,Offer2,Medsize
7693,0,Four-Door Car,199.460544,Agent,5935.815989,Basic,2/19/11,Employed,F,63833,Married,73,No,Urban,17,69,0,3,Personal Auto,Offer1,Large
7694,2,Four-Door Car,304.156333,Agent,4520.339327,Basic,1/23/11,Unemployed,M,0,Single,61,No,Suburban,7,1,0,4,Personal Auto,Offer1,Medsize
7695,0,Four-Door Car,388.8,Agent,3219.146148,Extended,2/26/11,Employed,F,45892,Married,81,No,Suburban,1,49,0,1,Corporate Auto,Offer2,Medsize
7696,2,Two-Door Car,355.2,Web,5935.572179,Basic,4/1/2011,Employed,M,90263,Married,74,No,Suburban,17,36,0,8,Personal Auto,Offer4,Medsize
7697,0,Four-Door Car,453.6,Agent,2322.572562,Basic,10/2/2011,Unemployed,M,0,Single,63,No,Suburban,8,87,0,1,Corporate Auto,Offer1,Medsize
7698,0,Four-Door Car,470.4,Agent,11692.00974,Extended,6/2/2011,Employed,M,40548,Divorced,98,No,Suburban,7,57,0,2,Personal Auto,Offer1,Medsize
7699,0,Two-Door Car,831.340966,Branch,10175.2441,Extended,1/28/11,Unemployed,M,0,Single,99,No,Suburban,15,84,0,2,Corporate Auto,Offer1,Medsize
7700,0,Four-Door Car,302.4,Branch,2513.971107,Basic,1/29/11,Employed,M,50450,Married,63,No,Suburban,24,80,0,1,Personal Auto,Offer1,Medsize
7701,0,Two-Door Car,612.0,Branch,2897.779107,Extended,12/2/2011,Unemployed,F,0,Single,85,No,Suburban,4,45,0,1,Personal Auto,Offer2,Medsize
7702,2,Two-Door Car,102.147789,Branch,5515.246935,Basic,8/2/2011,Employed,F,75963,Divorced,69,No,Rural,4,23,0,7,Corporate Auto,Offer3,Medsize
7703,0,Four-Door Car,513.041633,Agent,3469.836978,Extended,1/16/11,Employed,F,32714,Married,87,No,Suburban,35,48,0,1,Personal Auto,Offer4,Medsize
7704,0,Two-Door Car,290.057111,Branch,6907.554242,Extended,9/1/2011,Employed,F,42790,Married,87,No,Urban,10,74,0,3,Personal Auto,Offer1,Medsize
7705,0,Two-Door Car,451.2,Branch,3647.24611,Extended,10/1/2011,Employed,F,20694,Married,94,No,Suburban,29,89,1,1,Personal Auto,Offer2,Medsize
7706,0,Four-Door Car,393.6,Agent,3265.156348,Extended,1/26/11,Employed,F,25820,Divorced,82,Yes,Suburban,10,69,0,1,Personal Auto,Offer1,Medsize
7707,0,Four-Door Car,312.0,Call Center,2514.282096,Basic,7/2/2011,Employed,M,24744,Divorced,65,No,Suburban,1,0,0,1,Personal Auto,Offer4,Medsize
7708,2,Two-Door Car,350.4,Web,4462.997006,Basic,1/30/11,Unemployed,F,0,Single,73,Yes,Suburban,35,52,3,5,Personal Auto,Offer1,Medsize
7709,0,Four-Door Car,285.843893,Call Center,4570.673702,Basic,1/27/11,Disabled,F,27538,Divorced,63,No,Urban,10,6,4,3,Personal Auto,Offer1,Medsize
7710,0,Four-Door Car,308.349562,Web,2752.65503,Basic,2/23/11,Employed,F,81280,Married,68,No,Urban,6,47,0,1,Personal Auto,Offer3,Medsize
7711,0,Four-Door Car,321.6,Branch,2188.655055,Basic,9/1/2011,Unemployed,M,0,Single,67,No,Suburban,29,49,1,1,Personal Auto,Offer3,Medsize
7712,0,Four-Door Car,350.4,Agent,2710.149379,Basic,4/1/2011,Unemployed,M,0,Married,73,No,Suburban,14,66,0,1,Personal Auto,Offer2,Medsize
7713,0,SUV,614.4,Agent,14754.35923,Extended,2/13/11,Employed,F,26486,Single,128,No,Suburban,18,5,1,2,Personal Auto,Offer1,Medsize
7714,0,Two-Door Car,465.6,Web,10759.40004,Extended,2/22/11,Unemployed,F,0,Divorced,97,No,Suburban,12,24,0,2,Personal Auto,Offer1,Small
7715,1,Luxury SUV,1953.87972,Branch,12357.11512,Basic,2/1/2011,Unemployed,M,0,Single,182,No,Suburban,4,34,0,5,Personal Auto,Offer1,Medsize
7716,0,Four-Door Car,302.4,Branch,5033.390798,Basic,3/1/2011,Employed,M,68331,Married,63,No,Suburban,23,38,0,3,Personal Auto,Offer4,Small
7717,0,Two-Door Car,511.2,Agent,2370.618948,Basic,1/13/11,Unemployed,M,0,Single,71,No,Suburban,1,66,1,1,Personal Auto,Offer1,Medsize
7718,0,Two-Door Car,213.587367,Branch,11236.31135,Basic,11/1/2011,Employed,M,21636,Married,64,No,Urban,2,24,5,2,Personal Auto,Offer2,Medsize
7719,0,SUV,871.2,Call Center,12476.64759,Extended,1/1/2011,Unemployed,M,0,Single,121,No,Suburban,7,34,0,2,Corporate Auto,Offer1,Medsize
7720,1,SUV,1386.870718,Agent,14641.51818,Extended,1/21/11,Unemployed,F,0,Single,133,No,Suburban,24,46,0,2,Personal Auto,Offer1,Medsize
7721,2,Four-Door Car,307.2,Web,4731.844073,Basic,1/17/11,Unemployed,F,0,Single,64,No,Suburban,14,92,0,7,Personal Auto,Offer3,Medsize
7722,0,Four-Door Car,249.803437,Branch,10620.49148,Basic,1/28/11,Employed,F,35601,Single,69,No,Urban,34,15,0,2,Personal Auto,Offer3,Medsize
7723,1,Luxury SUV,1425.6,Call Center,13478.8,Basic,1/22/11,Unemployed,M,0,Single,198,No,Suburban,33,55,1,3,Corporate Auto,Offer1,Medsize
7724,0,SUV,797.558033,Agent,8873.201307,Basic,2/15/11,Employed,M,28558,Married,119,No,Suburban,14,37,4,3,Personal Auto,Offer3,Large
7725,0,Two-Door Car,1.332349,Agent,5260.921627,Basic,2/20/11,Employed,F,60101,Married,66,No,Rural,34,74,0,3,Corporate Auto,Offer2,Medsize
7726,0,Four-Door Car,528.391284,Branch,2792.009458,Extended,2/26/11,Employed,M,22426,Single,76,No,Suburban,9,31,1,1,Corporate Auto,Offer3,Medsize
7727,0,SUV,778.463303,Agent,10018.66117,Extended,2/18/11,Employed,M,30720,Married,139,No,Suburban,17,24,4,5,Personal Auto,Offer3,Small
7728,0,SUV,892.8,Call Center,7180.270931,Premium,2/25/11,Employed,F,34161,Married,186,No,Suburban,5,10,3,1,Personal Auto,Offer3,Medsize
7729,0,Four-Door Car,128.490137,Web,3012.039703,Extended,1/20/11,Employed,F,42987,Divorced,77,No,Rural,14,48,0,1,Personal Auto,Offer2,Small
7730,0,Four-Door Car,292.8,Agent,4236.814353,Basic,2/28/11,Unemployed,M,0,Single,61,No,Suburban,21,13,0,3,Personal Auto,Offer1,Medsize
7731,0,SUV,538.545218,Agent,5283.362834,Extended,1/17/11,Employed,F,80928,Divorced,132,No,Urban,26,27,0,1,Corporate Auto,Offer1,Medsize
7732,0,Four-Door Car,65.457366,Web,5395.091602,Basic,2/15/11,Employed,F,86640,Married,67,No,Rural,2,25,0,5,Personal Auto,Offer2,Medsize
7733,0,Two-Door Car,307.2,Call Center,6913.566525,Basic,2/14/11,Retired,F,26714,Divorced,64,No,Suburban,17,7,1,2,Personal Auto,Offer3,Small
7734,0,Two-Door Car,225.578841,Agent,2619.337376,Basic,5/2/2011,Employed,M,78618,Divorced,66,Yes,Urban,7,56,0,1,Corporate Auto,Offer1,Medsize
7735,0,Four-Door Car,732.340362,Web,8390.122077,Extended,5/1/2011,Unemployed,F,0,Single,78,No,Suburban,22,3,0,2,Personal Auto,Offer1,Small
7736,0,SUV,604.8,Agent,13727.79972,Extended,8/1/2011,Unemployed,M,0,Single,126,Yes,Suburban,12,4,0,2,Personal Auto,Offer1,Medsize
7737,0,SUV,552.0,Agent,4482.015107,Basic,3/2/2011,Employed,M,62977,Single,115,No,Suburban,34,40,0,1,Corporate Auto,Offer3,Small
7738,0,Four-Door Car,568.8,Branch,2827.55957,Extended,2/18/11,Unemployed,F,0,Single,79,No,Suburban,30,25,0,1,Special Auto,Offer3,Medsize
7739,2,Four-Door Car,345.6,Agent,5584.961718,Basic,3/2/2011,Disabled,F,19724,Married,72,No,Suburban,20,49,0,4,Personal Auto,Offer1,Large
7740,0,Four-Door Car,312.0,Agent,7568.85152,Basic,11/1/2011,Medical Leave,F,27558,Married,65,No,Suburban,18,48,0,2,Personal Auto,Offer1,Medsize
7741,1,Luxury Car,115.166422,Branch,9664.330983,Extended,2/28/11,Employed,F,86054,Married,239,No,Rural,12,11,0,1,Personal Auto,Offer2,Medsize
7742,2,Four-Door Car,286.142521,Branch,6480.681366,Extended,10/1/2011,Employed,F,42846,Married,81,No,Urban,14,42,0,4,Corporate Auto,Offer1,Medsize
7743,2,SUV,528.0,Branch,8707.619537,Basic,5/1/2011,Employed,F,57107,Married,110,No,Suburban,27,84,3,7,Personal Auto,Offer2,Small
7744,0,Sports Car,571.2,Web,9048.983447,Basic,1/24/11,Unemployed,M,0,Married,119,Yes,Suburban,9,8,0,3,Personal Auto,Offer2,Medsize
7745,0,Four-Door Car,282.770894,Branch,2615.852084,Basic,8/1/2011,Employed,M,54314,Married,66,No,Urban,13,98,0,1,Personal Auto,Offer2,Medsize
7746,0,Two-Door Car,292.8,Call Center,4878.829713,Basic,2/28/11,Disabled,F,29950,Married,61,No,Suburban,0,76,0,4,Personal Auto,Offer1,Medsize
7747,0,Two-Door Car,360.269404,Branch,10793.75704,Extended,1/30/11,Employed,F,24195,Married,90,No,Urban,32,70,0,2,Personal Auto,Offer1,Large
7748,2,Four-Door Car,388.819919,Web,5528.080912,Basic,2/17/11,Unemployed,F,0,Married,73,No,Suburban,30,11,0,8,Personal Auto,Offer1,Medsize
7749,0,SUV,556.8,Call Center,4605.87485,Basic,9/1/2011,Employed,M,47481,Married,116,No,Suburban,20,39,0,1,Personal Auto,Offer4,Medsize
7750,2,Two-Door Car,508.8,Agent,8343.412804,Premium,1/30/11,Employed,M,63354,Single,106,No,Suburban,16,39,0,9,Personal Auto,Offer1,Large
7751,0,Four-Door Car,316.8,Agent,13009.24125,Basic,7/2/2011,Employed,F,57591,Divorced,66,No,Suburban,5,74,0,2,Corporate Auto,Offer1,Medsize
7752,0,Four-Door Car,340.8,Call Center,7486.019078,Basic,2/16/11,Unemployed,F,0,Divorced,71,No,Suburban,14,62,0,2,Corporate Auto,Offer3,Medsize
7753,0,Four-Door Car,277.871312,Web,9547.71004,Extended,2/15/11,Employed,M,34919,Single,82,No,Urban,14,99,1,2,Personal Auto,Offer1,Medsize
7754,0,Sports Car,487.102627,Web,8110.704417,Basic,2/14/11,Employed,M,76879,Married,101,No,Suburban,20,44,0,5,Corporate Auto,Offer2,Large
7755,0,Four-Door Car,205.294927,Agent,7379.456823,Basic,1/21/11,Employed,F,61584,Married,61,No,Urban,18,93,0,2,Corporate Auto,Offer1,Medsize
7756,0,Sports Car,1166.603776,Web,6612.617859,Premium,2/14/11,Employed,M,28792,Single,185,No,Suburban,34,20,3,1,Corporate Auto,Offer4,Small
7757,0,Two-Door Car,504.0,Branch,7452.233634,Premium,2/17/11,Unemployed,F,0,Single,105,No,Suburban,27,42,0,4,Corporate Auto,Offer1,Medsize
7758,0,Four-Door Car,142.695319,Agent,2686.535218,Basic,2/18/11,Disabled,M,26713,Divorced,71,No,Rural,22,69,0,1,Personal Auto,Offer1,Medsize
7759,0,SUV,928.8,Web,4470.181084,Extended,1/23/11,Unemployed,F,0,Single,129,No,Suburban,2,72,0,1,Personal Auto,Offer4,Medsize
7760,0,Four-Door Car,417.6,Branch,10348.01348,Extended,1/23/11,Employed,M,34244,Married,87,No,Suburban,14,34,2,2,Personal Auto,Offer1,Medsize
7761,0,Four-Door Car,316.8,Web,11790.49617,Basic,3/1/2011,Retired,M,25251,Divorced,66,Yes,Suburban,13,43,0,2,Personal Auto,Offer2,Medsize
7762,0,Four-Door Car,326.4,Agent,4566.123651,Basic,8/2/2011,Unemployed,M,0,Single,68,No,Suburban,19,53,0,3,Personal Auto,Offer1,Medsize
7763,0,Two-Door Car,131.614733,Call Center,5905.971667,Basic,2/22/11,Employed,F,59848,Married,73,No,Rural,5,98,1,3,Personal Auto,Offer1,Medsize
7764,0,Four-Door Car,91.391245,Branch,7492.055949,Basic,1/16/11,Employed,F,39815,Divorced,64,No,Rural,17,68,0,2,Special Auto,Offer3,Medsize
7765,0,Two-Door Car,73.27252,Agent,3427.154407,Extended,2/27/11,Employed,F,58840,Single,86,No,Rural,25,44,0,1,Corporate Auto,Offer1,Medsize
7766,0,Four-Door Car,307.2,Agent,5181.620895,Basic,3/2/2011,Employed,F,97131,Married,64,Yes,Suburban,5,80,0,6,Special Auto,Offer2,Small
7767,0,SUV,566.4,Agent,4686.469674,Basic,12/2/2011,Employed,M,58089,Married,118,Yes,Suburban,31,83,0,1,Personal Auto,Offer1,Medsize
7768,0,Four-Door Car,340.8,Agent,2710.12066,Basic,11/1/2011,Unemployed,M,0,Married,71,No,Suburban,7,87,0,1,Personal Auto,Offer1,Small
7769,0,SUV,656.57161,Branch,4313.34397,Extended,2/2/2011,Unemployed,F,0,Single,126,No,Suburban,2,96,2,1,Personal Auto,Offer1,Large
7770,0,SUV,571.2,Call Center,4755.36505,Basic,1/2/2011,Employed,M,21808,Married,119,No,Suburban,0,71,0,1,Special Auto,Offer2,Medsize
7771,0,SUV,432.409662,Agent,36516.0456,Basic,2/27/11,Employed,M,89771,Married,114,No,Urban,5,83,0,2,Personal Auto,Offer1,Medsize
7772,0,Four-Door Car,240.186527,Call Center,7792.067056,Basic,3/1/2011,Employed,F,36776,Divorced,65,No,Urban,21,21,0,2,Corporate Auto,Offer1,Medsize
7773,0,Four-Door Car,312.0,Branch,2549.998419,Basic,2/22/11,Employed,M,31213,Married,65,No,Suburban,0,29,0,1,Corporate Auto,Offer2,Medsize
7774,0,SUV,987.293841,Branch,7521.282545,Basic,2/13/11,Unemployed,M,0,Single,115,No,Suburban,33,0,0,3,Personal Auto,Offer1,Medsize
7775,0,Four-Door Car,439.2,Agent,11510.36033,Basic,2/17/11,Unemployed,F,0,Married,61,No,Suburban,11,39,0,2,Corporate Auto,Offer3,Medsize
7776,2,SUV,513.6,Branch,7999.251628,Basic,1/2/2011,Unemployed,M,0,Married,107,No,Suburban,13,17,0,5,Personal Auto,Offer1,Large
7777,0,Two-Door Car,86.912677,Call Center,7927.182997,Basic,11/1/2011,Employed,M,32555,Married,68,No,Rural,32,72,0,2,Personal Auto,Offer3,Medsize
7778,0,Two-Door Car,496.8,Agent,21123.1166,Basic,10/2/2011,Unemployed,M,0,Single,69,No,Suburban,15,9,0,2,Personal Auto,Offer3,Medsize
7779,0,Four-Door Car,331.2,Agent,2453.570794,Basic,9/2/2011,Medical Leave,M,29735,Single,69,Yes,Suburban,3,92,0,1,Personal Auto,Offer1,Medsize
7780,0,Four-Door Car,97.928632,Branch,2981.549197,Basic,1/17/11,Employed,M,80590,Married,74,No,Rural,26,3,0,1,Corporate Auto,Offer3,Medsize
7781,0,SUV,633.6,Agent,5110.755667,Extended,2/23/11,Disabled,F,22565,Married,132,No,Suburban,0,20,0,1,Personal Auto,Offer3,Small
7782,0,SUV,209.504391,Agent,5351.853544,Extended,2/18/11,Employed,M,54817,Single,137,No,Rural,24,28,0,1,Personal Auto,Offer2,Medsize
7783,0,Two-Door Car,42.642554,Agent,9015.819465,Basic,8/2/2011,Unemployed,M,0,Married,62,No,Rural,26,34,0,2,Personal Auto,Offer1,Medsize
7784,0,Four-Door Car,2.173552,Call Center,5903.612641,Basic,9/1/2011,Employed,F,55393,Married,74,No,Rural,15,6,1,3,Corporate Auto,Offer1,Medsize
7785,0,Four-Door Car,597.6,Agent,8852.734284,Extended,1/16/11,Unemployed,F,0,Single,83,No,Suburban,12,97,0,2,Personal Auto,Offer3,Large
7786,0,Two-Door Car,432.805382,Agent,13333.38849,Premium,1/22/11,Employed,F,75634,Married,110,No,Urban,13,52,0,2,Personal Auto,Offer1,Medsize
7787,0,Sports Car,400.181882,Agent,8658.863813,Basic,7/2/2011,Employed,M,62464,Married,109,Yes,Urban,23,45,0,4,Personal Auto,Offer2,Medsize
7788,0,Four-Door Car,120.850664,Agent,4871.15057,Basic,1/21/11,Employed,M,72648,Married,61,No,Rural,0,78,0,5,Personal Auto,Offer3,Large
7789,0,Four-Door Car,137.086695,Call Center,5279.198664,Basic,10/1/2011,Employed,F,77167,Divorced,66,No,Rural,15,99,0,3,Personal Auto,Offer2,Medsize
7790,2,Two-Door Car,599.000883,Agent,6689.022728,Extended,2/13/11,Employed,M,56980,Married,84,Yes,Suburban,33,70,0,7,Corporate Auto,Offer2,Medsize
7791,0,Four-Door Car,313.931213,Web,5244.550942,Basic,9/2/2011,Employed,F,27444,Married,66,No,Urban,21,88,0,3,Personal Auto,Offer3,Large
7792,0,Two-Door Car,562.224942,Agent,6688.857444,Extended,10/1/2011,Employed,M,57289,Single,86,No,Suburban,21,88,0,3,Corporate Auto,Offer3,Small
7793,2,Four-Door Car,380.560266,Agent,8408.308374,Premium,3/2/2011,Employed,M,84091,Married,105,No,Urban,18,48,0,9,Personal Auto,Offer3,Medsize
7794,0,Four-Door Car,806.180375,Agent,2052.948967,Basic,2/2/2011,Unemployed,M,0,Single,67,No,Suburban,33,21,2,1,Personal Auto,Offer3,Large
7795,2,SUV,460.266881,Branch,10592.58753,Extended,9/1/2011,Employed,M,59590,Divorced,136,No,Urban,15,67,0,5,Personal Auto,Offer1,Small
7796,0,Four-Door Car,309.568636,Agent,2913.493264,Basic,1/2/2011,Employed,F,89672,Married,72,No,Urban,7,92,0,1,Personal Auto,Offer2,Medsize
7797,0,Four-Door Car,271.074379,Agent,5243.446345,Basic,1/20/11,Employed,F,96535,Single,66,No,Urban,11,85,0,3,Personal Auto,Offer1,Medsize
7798,0,SUV,561.6,Branch,14191.59699,Basic,2/14/11,Employed,F,25575,Married,117,No,Suburban,10,41,0,2,Personal Auto,Offer3,Medsize
7799,0,Two-Door Car,20.209679,Branch,9426.384787,Extended,5/2/2011,Employed,F,38910,Married,78,No,Rural,3,78,0,2,Personal Auto,Offer2,Medsize
7800,0,SUV,412.884282,Branch,4521.190551,Basic,1/17/11,Employed,M,39426,Married,114,No,Urban,33,12,0,1,Special Auto,Offer3,Medsize
7801,0,Four-Door Car,655.2,Agent,3579.023825,Extended,1/24/11,Employed,F,28304,Married,91,No,Suburban,10,30,2,1,Personal Auto,Offer2,Medsize
7802,2,Four-Door Car,384.0,Branch,6285.15476,Extended,2/28/11,Employed,M,52210,Married,80,No,Suburban,6,74,0,9,Personal Auto,Offer1,Medsize
7803,0,SUV,273.945412,Web,7844.252972,Basic,1/31/11,Unemployed,F,0,Married,102,No,Urban,20,46,0,3,Personal Auto,Offer1,Large
7804,0,Four-Door Car,190.998822,Call Center,8283.843281,Premium,2/24/11,Employed,M,94851,Single,104,No,Rural,6,33,0,3,Personal Auto,Offer1,Small
7805,0,Four-Door Car,399.0564,Branch,2436.397813,Basic,2/25/11,Unemployed,M,0,Married,67,No,Suburban,16,92,0,1,Personal Auto,Offer3,Small
7806,0,Four-Door Car,340.8,Web,2538.62632,Basic,2/17/11,Retired,M,18608,Divorced,71,Yes,Suburban,13,24,0,1,Personal Auto,Offer2,Medsize
7807,2,Four-Door Car,20.374393,Agent,7304.395148,Extended,2/18/11,Employed,F,41025,Married,92,No,Rural,22,92,0,6,Personal Auto,Offer1,Large
7808,0,SUV,734.4,Call Center,32474.76977,Basic,1/22/11,Employed,M,71449,Divorced,102,No,Suburban,17,7,0,2,Personal Auto,Offer4,Small
