,cc2_miles,Qual_miles,cc1_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,clust
3946,1,0,3,1,19565,17,1150,4,1481,0
3947,1,0,2,1,12247,20,0,0,1486,0
3948,1,0,3,1,14204,13,0,0,1486,0
3949,1,0,1,1,4650,3,0,0,1480,2
3950,1,0,1,1,5050,16,3950,13,1476,2
3951,1,0,1,1,0,0,0,0,1474,2
3952,1,0,1,1,2000,9,0,0,1412,2
3953,1,739,1,1,3100,3,0,0,1464,2
3954,1,0,3,1,21029,29,0,0,1467,0
3955,1,0,1,1,6000,3,0,0,1453,2
3956,1,1005,1,1,4561,4,0,0,1464,2
3957,1,0,1,1,5240,5,0,0,1457,2
3958,1,0,1,1,1460,3,0,0,1459,2
3959,2,0,1,1,5822,12,0,0,1458,2
3960,1,0,1,1,3948,14,0,0,1457,2
3961,1,862,1,1,4993,11,50,1,1443,2
3962,1,0,1,1,935,3,0,0,1451,2
3963,1,0,1,1,4030,12,0,0,1457,2
3964,1,0,1,1,0,0,0,0,1450,2
3965,1,0,1,1,2330,9,0,0,1447,2
3966,1,0,4,1,37840,18,0,0,1444,0
3967,1,0,2,1,10599,29,1000,7,1445,0
3968,1,0,1,1,3200,3,200,1,1431,2
3969,1,0,1,1,2069,9,0,0,1445,2
3970,1,0,1,1,2500,1,0,0,1439,2
3971,1,0,1,1,375,3,0,0,1438,2
3972,1,0,2,1,5957,7,0,0,1439,0
3973,1,0,3,1,16241,16,0,0,1587,0
3974,1,0,3,1,14581,39,0,0,1435,0
3975,1,0,1,1,0,0,0,0,1424,2
3976,1,0,1,1,19924,6,0,0,1432,2
3977,1,0,1,1,2125,10,0,0,1430,2
3978,1,0,2,1,27701,16,0,0,1421,0
3979,1,0,3,1,20959,15,1198,3,1424,0
3980,1,0,3,1,19169,28,0,0,1425,0
3981,1,0,1,1,0,0,0,0,1423,2
3982,1,0,1,1,339,4,0,0,1425,2
3983,1,0,1,1,305,1,0,0,1418,2
3984,1,0,1,1,550,3,0,0,1418,2
3985,1,0,4,1,34746,25,0,0,1418,0
3986,1,0,1,1,18910,7,250,1,1415,2
3987,1,0,1,1,249,3,79,1,1412,2
3988,1,0,1,1,2125,3,0,0,1412,2
3989,1,0,1,1,1625,6,0,0,1404,2
3990,1,0,1,1,5021,2,0,0,1409,2
3991,1,0,3,1,14981,28,0,0,1408,0
3992,1,0,1,1,929,12,0,0,1407,2
3993,1,0,1,1,365,3,0,0,1397,2
3994,1,0,1,1,8525,4,200,1,1403,2
3995,1,0,1,1,981,5,0,0,1395,2
3996,1,0,3,1,25447,8,0,0,1402,0
3997,1,0,1,1,500,1,500,1,1401,2
3998,1,0,1,1,0,0,0,0,1398,2
